AllThreeWeight,BestLTVWeight,BestOnlyWeight,LTVOnlyPenalty,ProfitOnlyPenalty,BaseWeight,Objective,ALL_THREE,BEST_ONLY,BEST_LTV,LTV_ONLY,PROFIT_ONLY,LTV_PROFIT,Overlap_BEST087,Overlap_LTV079,Overlap_Profit077
0.3,0.3,0.15,0.2,0.15,0.4,1.029664923712758,0.8326843660033476,0.8442280039377126,0.9212505435967303,0.6803468120423108,0.28983358966074313,0.39502995690138587,,,
0.2,0.3,0.1,0.2,0.05,0.3,1.0293156760247861,0.8181928304754819,0.8551683533202077,0.9257176612170754,0.6550521659886086,0.31667187399030694,0.36674039942321557,,,
0.3,0.3,0.05,0.2,0.2,0.3,1.029269401906215,0.8457227747814766,0.8293691238589583,0.9162719282470481,0.6946445378356387,0.27052967948303713,0.4211165585195866,,,
0.2,0.1,0.15,0.1,0.2,0.3,1.0292596438227093,0.8609023982146179,0.8316541900841239,0.9067900081743869,0.6967198803905614,0.2755577027463651,0.4437981845710166,,,
0.2,0.3,0.1,0.2,0.15,0.4,1.0287207502211864,0.8605130521852333,0.8414536379094326,0.9109932120799273,0.6749093124491456,0.3178337718901454,0.4167795565168629,,,
0.2,0.2,0.15,0.2,0.05,0.3,1.0285561585230198,0.8333323071601264,0.8617011107929121,0.9169953841961852,0.6382070032546786,0.35314636704361874,0.367506301369863,,,
0.2,0.3,0.1,0.15,0.2,0.4,1.0285269659848997,0.85308923729465,0.831356590835869,0.9126915104450499,0.6944562026037429,0.27785941777059775,0.42893815493070575,,,
0.2,0.3,0.15,0.15,0.1,0.3,1.0282351756414014,0.7892715805839687,0.8478553527832469,0.9327676416893732,0.6779503864930838,0.2560320180936995,0.36334793254826564,,,
0.2,0.3,0.15,0.15,0.1,0.4,1.0281629349289951,0.8253534285537165,0.8485358109897977,0.9235272779291553,0.6780717420667209,0.2916997932148627,0.38693876472001926,,,
0.2,0.2,0.15,0.15,0.2,0.4,1.0278078601137512,0.8649099972227389,0.8367261601933059,0.9069767502270664,0.6863744670463792,0.29989207948303714,0.43705873908515586,,,
0.4,0.2,0.15,0.2,0.2,0.3,1.027759238450498,0.8289667900068192,0.8379855981743333,0.9213502029972752,0.6902281480878764,0.27024555735056544,0.40271551453977406,,,
0.2,0.3,0.15,0.1,0.2,0.4,1.0275053441215642,0.825773173566425,0.8307495732951495,0.9214415245231609,0.7022152750203418,0.24763034119547656,0.4064623978210366,,,
0.2,0.1,0.15,0.15,0.15,0.3,1.02732925482615,0.87007583581923,0.8440462561303025,0.9037644264305177,0.6714015134255492,0.3283413479806139,0.4288334477289113,,,
0.2,0.2,0.1,0.1,0.2,0.3,1.0263741907436719,0.8457560342694191,0.8249504240200465,0.9136108374205268,0.7053493189585028,0.2540682229402262,0.43372511463590485,,,
0.2,0.1,0.15,0.1,0.15,0.3,1.0263377362872332,0.8561343334449197,0.8397300402720602,0.909727676657584,0.6891589064279903,0.29490826558966077,0.42660481150364493,,,
0.2,0.2,0.15,0.2,0.2,0.4,1.0262914031996484,0.8748016776641251,0.8403606833721138,0.9023292702089011,0.672641453213995,0.3270758126009693,0.4411443688215974,,,
0.3,0.2,0.15,0.15,0.15,0.3,1.0261969563557842,0.8207542502262724,0.8420781208161805,0.9239912497729337,0.6890349430431245,0.26991248271405494,0.394911624449251,,,
0.3,0.2,0.15,0.2,0.1,0.3,1.0261539427062045,0.8266653403508771,0.8524879774476464,0.9210072570390554,0.6652175752644427,0.31115385008077545,0.38359897140110555,,,
0.3,0.1,0.15,0.2,0.2,0.3,1.0259795144814472,0.8710247350071292,0.8406010576337927,0.9031949673024523,0.6761455834011392,0.32092296155088856,0.4372589930305215,,,
0.3,0.3,0.15,0.15,0.2,0.4,1.0258969852121977,0.8265549598660964,0.8353018312153213,0.9227387661217075,0.6978278608624898,0.26046636381260097,0.4045847706480814,,,
0.2,0.3,0.1,0.15,0.15,0.4,1.0258203081540178,0.8487662608889716,0.8379374148917129,0.9155153042688465,0.688722206672091,0.2929540988691438,0.4162017154530161,,,
0.3,0.3,0.1,0.2,0.2,0.4,1.025323349284656,0.8522650774781477,0.8353689074637551,0.9137927493188011,0.6902426948738812,0.29131498675282713,0.4232458175118161,,,
0.2,0.2,0.1,0.2,0.1,0.3,1.0252707496226692,0.8633976691587626,0.8494705936996599,0.9087007674841053,0.6550170089503662,0.35531218222940225,0.403408972202195,,,
0.2,0.3,0.15,0.2,0.2,0.5,1.0252546718064546,0.867352866753456,0.8400177179165922,0.9069806376021798,0.6788978120423108,0.318592065266559,0.4322100894015861,,,
0.3,0.3,0.05,0.2,0.15,0.3,1.0251666733200357,0.8400208740933606,0.8360086550921783,0.9196981471389646,0.6886234353132629,0.28623164135702744,0.4091154517343587,,,
0.3,0.1,0.15,0.15,0.2,0.3,1.0251532898166298,0.8592374895046804,0.8363116080186146,0.908414419164396,0.6912396004882018,0.29258875153473346,0.4344352351197629,,,
0.2,0.2,0.1,0.15,0.1,0.3,1.0251381784082172,0.8489144631578948,0.8459039074637552,0.9148456816530427,0.6744605402766477,0.31757515282714055,0.40484264920291596,,,
0.3,0.2,0.1,0.2,0.15,0.3,1.0249284677226742,0.8534963869815884,0.8413885935206729,0.9128604055404178,0.6785446810414971,0.3120281466882068,0.4143099197308339,,,
0.2,0.1,0.15,0.2,0.2,0.3,1.0247610692907558,0.8840025044944516,0.8405036824771791,0.8955519868301544,0.6631113287225386,0.3404352646203554,0.4573674128014099,,,
0.2,0.2,0.1,0.1,0.15,0.3,1.0245226543157306,0.8402516588184241,0.8333566096294971,0.9174394477747502,0.6995052294548413,0.269254340549273,0.418957115917648,,,
0.2,0.3,0.05,0.15,0.1,0.3,1.0245221676328258,0.8331515769636104,0.8396032910327546,0.9229115245231608,0.6867946061838893,0.28770004071082395,0.40012686693903704,,,
0.2,0.2,0.15,0.1,0.2,0.4,1.0244886319949187,0.8534703494637653,0.832777604438876,0.9113432098092643,0.6992655988608625,0.2773262384491115,0.4342486378274453,,,
0.3,0.2,0.1,0.15,0.2,0.3,1.0244722378435376,0.8457093656933855,0.830704297834258,0.9150754795640327,0.6998516956875509,0.27006091308562197,0.42678295345670114,,,
0.2,0.3,0.15,0.15,0.2,0.5,1.024433239653393,0.8581796653400285,0.8369025124395919,0.9107239504995459,0.6902519007323027,0.297076966720517,0.4300073799567412,,,
0.2,0.2,0.15,0.15,0.15,0.4,1.0243199885839716,0.861017397483107,0.8432007555038482,0.909174646684832,0.6793924670463791,0.3180147948303716,0.4224699653929344,,,
